"birthdate","injuredDays","up15","photo2","isActive","idTeam","nick","number","insertDatetime","price","height","isNational","isExitLeague","initialPrice","fullName","photo","url","fisicStatus","imageTeam","license","idPlayer","birthplace","nationality","competitionAverage","teamNegative","numberJourney","team","isLocal","pointsJourney","keep","imageTeamNegative","position","isExtraCommunity","shortName","nameTeam","age","down15","computeMatch"
"07/03/1995",0,89.3,"0000825891_5-6_03.jpg",TRUE,10,"Robinson",0,"20250915T142624+0000",834643,"203",FALSE,FALSE,550000,"Devin Robinson","0000825868_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30002444","fit","2425CasademontZaragoza.png","EXT",120,"Chesterfield (Virginia)","EE.UU.",16.7,<chr>,<int>,<chr>,<lgl>,<dbl>,16.7,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",5,TRUE,"D. Robinson","Casademont Zaragoza",31,-55.9,NA
"05/09/1995",0,59,"0000826249_5-6_03.jpg",TRUE,10,"Bell-Haynes",2,"20250915T142624+0000",766111,"188",FALSE,FALSE,720000,"Trae Bell-Haynes","0000826234_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001171","fit","2425CasademontZaragoza.png","COT",112,"Toronto","Jamaica",15.3,<chr>,<int>,<chr>,<lgl>,<dbl>,15.3,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",1,FALSE,"T. Bell-Haynes","Casademont Zaragoza",30,-28.3,NA
"08/10/1996",0,83.6,"0000831313_5-6_03.jpg",TRUE,9,"Cacok",0,"20250915T142624+0000",739667,"201",FALSE,FALSE,4e+05,"Devontae Cacok","0000831303_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30004000","fit","2425UCAMMurciapositivo.png","COT",98,"Everton","Jamaica",14.8,<chr>,<int>,<chr>,<lgl>,<dbl>,14.8,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",5,FALSE,"D. Cacok","UCAM Murcia",29,-54,NA
"24/10/1991",0,63.3,"0000825838_5-6_03.jpg",TRUE,10,"Dubljevic",14,"20250915T142624+0000",666667,"205",FALSE,FALSE,650000,"Bojan Dubljevic","0000825835_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20210254","fit","2425CasademontZaragoza.png","EUR",115,"Niksic","Montenegro",13.3,<chr>,<int>,<chr>,<lgl>,<dbl>,13.3,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",5,FALSE,"B. Dubljevic","Casademont Zaragoza",34,-36.7,NA
"13/02/1991",0,75.5,"0000831425_5-6_03.jpg",TRUE,9,"Sant-Roos",8,"20250915T142624+0000",634062,"201",FALSE,FALSE,350000,"Howard Sant-Roos","0000831415_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30002036","fit","2425UCAMMurciapositivo.png","EUR",106,"La Habana","Cuba",12.7,<chr>,<int>,<chr>,<lgl>,<dbl>,12.7,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",3,FALSE,"H. Sant-Roos","UCAM Murcia",35,-50.1,NA
"26/12/1991",0,57.9,"0000831349_5-6_03.jpg",TRUE,9,"Ennis",31,"20250915T142624+0000",590800,"188",FALSE,FALSE,750000,"Dylan Ennis","0000831337_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20212941","injured","2425UCAMMurciapositivo.png","EUR",104,"Toronto","Serbia",11.8,<chr>,<int>,<chr>,<lgl>,<NULL>,11.8,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",3,FALSE,"D. Ennis","UCAM Murcia",34,-34.3,NA
"30/07/1997",0,68.8,"0000831387_5-6_03.jpg",TRUE,9,"Cate",15,"20250915T142624+0000",578437,"207",TRUE,FALSE,480000,"Emanuel Cate","0000831377_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20210914","fit","2425UCAMMurciapositivo.png","JFL",111,"Bucarest","Rumanía",11.6,<chr>,<int>,<chr>,<lgl>,<dbl>,11.6,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",5,FALSE,"E. Cate","UCAM Murcia",28,-45.7,NA
"14/06/1999",0,53.8,"0000826052_5-6_03.jpg",TRUE,10,"Rodríguez",15,"20250915T142624+0000",502857,"194",FALSE,FALSE,190000,"Joaquín Rodríguez","0000826038_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003403","fit","2425CasademontZaragoza.png","EUR",117,"Mercedes","España",10.1,<chr>,<int>,<chr>,<lgl>,<dbl>,10.1,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",3,FALSE,"J. Rodríguez","Casademont Zaragoza",26,-33.7,NA
"17/06/1997",0,55.1,"0000831477_5-6_03.jpg",TRUE,9,"Radebaugh",12,"20250915T142624+0000",500690,"191",FALSE,FALSE,310000,"Jonah Radebaugh","0000831458_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001917","fit","2425UCAMMurciapositivo.png","EUR",103,"Denver ","Montenegro",10,<chr>,<int>,<chr>,<lgl>,<dbl>,10,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",3,FALSE,"J. Radebaugh","UCAM Murcia",28,-35,NA
"27/10/1997",0,24.2,"0000890781_5-6_03.jpg",TRUE,10,"Wright-F.",3,"20260305T135252+0000",456000,"183",FALSE,FALSE,440000,"Justin Wright-Foreman","0000890771_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30005316","fit","2425CasademontZaragoza.png","EXT",306,"New York","EE.UU.",9.1,<chr>,<int>,<chr>,<lgl>,<dbl>,9.1,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",1,TRUE,"Wright-Foreman","Casademont Zaragoza",28,-5.9,NA
"02/12/1999",0,49,"0000831545_5-6_03.jpg",TRUE,9,"Forrest",1,"20250915T142624+0000",411562,"183",FALSE,FALSE,440000,"Michael Forrest","0000831530_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003919","fit","2425UCAMMurciapositivo.png","COT",102,"Pompano Beach (Florida)","Jamaica",8.2,<chr>,<int>,<chr>,<lgl>,<dbl>,8.2,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",1,FALSE,"M. Forrest","UCAM Murcia",26,-32.5,NA
"31/03/1999",0,40.4,"0000831615_5-6_03.jpg",TRUE,9,"Raieste",2,"20250915T142624+0000",388889,"201",TRUE,FALSE,2e+05,"Sander Raieste","0000831605_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20212239","fit","2425UCAMMurciapositivo.png","JFL",108,"Tallín","Estonia",7.8,<chr>,<int>,<chr>,<lgl>,<dbl>,7.8,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",3,FALSE,"S. Raieste","UCAM Murcia",27,-24.9,NA
"05/02/1995",0,41,"0000836025_5-6_03.jpg",TRUE,10,"Spissu",0,"20250915T142624+0000",383571,"184",FALSE,FALSE,410000,"Marco Spissu","0000836014_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001155/temporada_id/2025/casa_fuera_id/0/victorias_derrotas_id/0/mes_id/0#cuerpo","fit","2425CasademontZaragoza.png","EUR",116,"Sassari","Italia",7.7,<chr>,<int>,<chr>,<lgl>,<dbl>,7.7,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",1,FALSE,"M. Spissu","Casademont Zaragoza",31,-25.7,NA
"01/06/1999",0,44.1,"0000831662_5-6_03.jpg",TRUE,9,"Nakic",99,"20250915T142624+0000",380323,"201",FALSE,FALSE,390000,"Toni Nakic","0000831647_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001899","fit","2425UCAMMurciapositivo.png","EUR",105,"Sibenik","Croacia",7.6,<chr>,<int>,<chr>,<lgl>,<dbl>,7.6,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",5,FALSE,"T. Nakic","UCAM Murcia",26,-28.9,NA
"03/08/1995",0,28.1,"0000874445_5-6_03.jpg",TRUE,9,"Martin",30,"20260116T195026+0000",379412,"201",FALSE,FALSE,440000,"Kelan Martin","0000874434_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30005200","fit","2425UCAMMurciapositivo.png","EXT",279,"Kentucky","EE.UU.",7.6,<chr>,<int>,<chr>,<lgl>,<dbl>,7.6,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",5,TRUE,"K. Martin","UCAM Murcia",30,-12.9,NA
"19/12/1990",0,25,"0000825934_5-6_03.jpg",TRUE,10,"Stephens",20,"20250915T142624+0000",325000,"198",FALSE,FALSE,210000,"DJ Stephens","0000825912_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003817","injured","2425CasademontZaragoza.png","EUR",118,"Killeen (Texas)","EE.UU.",6.5,<chr>,<int>,<chr>,<lgl>,<NULL>,6.5,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",3,FALSE,"D.J. Stephens","Casademont Zaragoza",35,-12,NA
"12/02/1999",0,12.9,"0000906535_5-6_03.jpg",TRUE,9,"Hands",50,"20260417T123407+0000",315000,"191",FALSE,FALSE,430000,"Jaylen Hands","0000906520_5-6_03.jpg",NA,"fit","2425UCAMMurciapositivo.png","EXT",326,"California","EE.UU.",6.3,<chr>,<int>,<chr>,<lgl>,<dbl>,6.3,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",3,TRUE,"J. Hands","UCAM Murcia",27,-0.3,NA
"29/12/1991",0,9.7,"0000917516_5-6_03.jpg",TRUE,10,"Olaseni",11,"20260515T160846+0000",318750,"208",FALSE,FALSE,375000,"Gabriel Olaseni","0000917501_5-6_03.jpg",NA,"fit","2425CasademontZaragoza.png","EUR",333,"Plaistow","Reino Unido",5,<chr>,<int>,<chr>,<lgl>,<dbl>,7.8,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",5,FALSE,"A. Olaseni","Casademont Zaragoza",34,5.8,NA
"20/03/1999",0,26.1,"0000826151_5-6_03.jpg",TRUE,10,"González",7,"20250915T142624+0000",244286,"203",TRUE,FALSE,250000,"Miguel González","0000826130_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20212476","fit","2425CasademontZaragoza.png","JFL",122,"Valladolid","España",4.9,<chr>,<int>,<chr>,<lgl>,<dbl>,4.9,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",3,FALSE,"M. González","Casademont Zaragoza",27,-16.4,NA
"25/06/2003",0,18.1,"0000831675_5-6_03.jpg",TRUE,9,"Falk",13,"20250915T142624+0000",164138,"203",TRUE,FALSE,1e+05,"Wilhelm Falk","0000831669_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30000649","injured","2425UCAMMurciapositivo.png","JFL",99,"Sunnersberg","Suecia",3.3,<chr>,<int>,<chr>,<lgl>,<dbl>,3.3,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",3,FALSE,"W. Falk","UCAM Murcia",22,-11.5,NA
"06/03/1994",0,9.1,"0000831562_5-6_03.jpg",TRUE,9,"Diagné",21,"20250915T142624+0000",157618,"211",TRUE,FALSE,220000,"Moussa Diagne","0000831552_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20210278","fit","2425UCAMMurciapositivo.png","JFL",109,"Guediawaye","España",3.3,<chr>,<int>,<chr>,<lgl>,<dbl>,0.1,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",5,FALSE,"M. Diagné","UCAM Murcia",32,-8.9,NA
"07/07/1996",0,11.4,"0000861513_5-6_03.jpg",TRUE,10,"Koumadje",21,"20251203T210953+0000",160000,"224",FALSE,FALSE,360000,"Christ Koumadje","0000861499_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30000550","injured","2425CasademontZaragoza.png","COT",259,"Ville de N'D","Chad",3.2,<chr>,<int>,<chr>,<lgl>,<dbl>,3.2,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",5,FALSE,"C. Koumadje","Casademont Zaragoza",29,-5,NA
"15/07/2000",0,13.2,"0000826002_5-6_03.jpg",TRUE,10,"Fernández",10,"20250915T142624+0000",143043,"206",TRUE,FALSE,150000,"Jaime Fernández","0000825985_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20212348","fit","2425CasademontZaragoza.png","JFL",124,"Zaragoza","España",2.9,<chr>,<int>,<chr>,<lgl>,<dbl>,2.9,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",5,FALSE,"J. Fernández","Casademont Zaragoza",25,-7.4,NA
"26/12/2006",0,5.3,"0000898907_5-6_03.jpg",TRUE,10,"Traoré",23,"20251028T155033+0000",33292,"205",TRUE,FALSE,120000,"Youssouf Traoré","0000898896_5-6_03.jpg",NA,"fit","2425CasademontZaragoza.png","JFL",253,"Bamako","Malí",0.4,<chr>,<int>,<chr>,<lgl>,<dbl>,3.9,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",5,FALSE,"Y. Traoré","Casademont Zaragoza",19,2.5,NA
"08/11/1996",0,9.7,"0000831500_5-6_03.jpg",TRUE,9,"Gates",4,"20250915T142624+0000",420000,"201",FALSE,FALSE,420000,"Kaiser Gates","0000831483_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003422","injured","2425UCAMMurciapositivo.png","EXT",100,"Georgia","EE.UU.",0,<chr>,<int>,<chr>,<lgl>,<NULL>,8.4,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",5,TRUE,"K. Gates","UCAM Murcia",28,7.1,NA
"04/01/2005",0,2.5,"0000837691_5-6_03.jpg",TRUE,10,"Alías",17,"20260113T015027+0000",110000,"199",TRUE,FALSE,110000,"Carlos Alías","0000837676_5-6_03.jpg",NA,"fit","2425CasademontZaragoza.png","JFL",274,"Zaragoza","España",0,<chr>,<int>,<chr>,<lgl>,<NULL>,2.2,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",3,FALSE,"C. Alías","Casademont Zaragoza",21,1.9,NA
"19/10/2009",0,3,"0000901997_5-6_03.jpg",TRUE,10,NA,9,"20260113T195027+0000",130000,"202",FALSE,FALSE,130000,"Matija Lukic","0000901992_5-6_03.jpg",NA,"fit","2425CasademontZaragoza.png","EUR",276,"Capelle aan den Ijssel","Países Bajos",0,<chr>,<int>,<chr>,<lgl>,<NULL>,2.6,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",3,FALSE,"M. Lukic","Casademont Zaragoza",16,2.2,NA
"20/06/2005",0,2.8,"defaultBody.jpg",TRUE,10,"Savkov",18,"20260407T161047+0000",120000,"208",TRUE,FALSE,120000,"Aleksandr Savkov","0000837601_5-6_03.jpg",NA,"fit","2425CasademontZaragoza.png","JFL",325,"Mokba","Rusia",0,<chr>,<int>,<chr>,<lgl>,<NULL>,2.4,"https://supermanager.acb.com/files/logo/2425CasademontZaragoza.png",3,FALSE,"A. Savkov","Casademont Zaragoza",20,2,NA
"13/03/2002",0,9.6,"0000831589_5-6_03.jpg",TRUE,9,"López",16,"20250915T142624+0000",57421,"201",TRUE,FALSE,110000,"Rubén López De La Torre","0000831579_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30000132","fit","2425UCAMMurciapositivo.png","JFL",107,"Madrid","España",-0.8,<chr>,<int>,<chr>,<lgl>,<dbl>,8.7,"https://supermanager.acb.com/files/logo/2425UCAMMurcianegativo.png",5,FALSE,"R. López","UCAM Murcia",24,7.9,NA
"07/05/1996",0,89.2,"0000861883_5-6_03.jpg",TRUE,1,"Happ",22,"20250915T142623+0000",969130,"208",FALSE,FALSE,270000,"Ethan Happ","0000861878_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001954","fit","2526SanPabloLogo.png","EUR",50,"Milan (Illinois)","Macedonia del Norte",19.4,<chr>,<int>,<chr>,<lgl>,<dbl>,19.4,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",5,FALSE,"E. Happ","Recoletas Salud San Pablo Burgos",30,-50.4,NA
"17/02/1987",0,87.8,"0000882259_5-6_03.jpg",TRUE,8,"Tomic",44,"20250915T142624+0000",954348,"217",FALSE,FALSE,9e+05,"Ante Tomic","0000882239_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20202172","injured","202526AsisaJoventutLogoPosisitvo.png","EUR",88,"Dubrovnik","Croacia",19.1,<chr>,<int>,<chr>,<lgl>,<NULL>,19.1,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",5,FALSE,"A. Tomic","Asisa Joventut",39,-49.6,NA
"21/10/1990",0,102,"0000882552_5-6_03.jpg",TRUE,8,"Rubio",9,"20250915T142624+0000",953214,"189",TRUE,FALSE,540000,"Ricky Rubio","0000882539_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20201871","fit","202526AsisaJoventutLogoPosisitvo.png","JFL",95,"El Masnou (Barcelona)","España",19.1,<chr>,<int>,<chr>,<lgl>,<dbl>,19.1,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",1,FALSE,"R. Rubio","Asisa Joventut",35,-63.9,NA
"03/03/2002",0,107.8,"0000832669_5-6_03.jpg",TRUE,1,"Corbalán",10,"20250918T120454+0000",929032,"193",FALSE,FALSE,380000,"Gonzalo Corbalán","0000832660_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001331/temporada_id/2025/casa_fuera_id/0/victorias_derrotas_id/0/mes_id/0#cuerpo","fit","2526SanPabloLogo.png","EUR",231,"Resistencia (Chaco)","España",18.6,<chr>,<int>,<chr>,<lgl>,<dbl>,18.6,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",3,FALSE,"G. Corbalán","Recoletas Salud San Pablo Burgos",24,-70.6,NA
"25/08/1997",0,91.1,"0000882282_5-6_03.jpg",TRUE,8,"Hunt",24,"20250915T142624+0000",828276,"191",FALSE,FALSE,550000,"Cameron Hunt","0000882274_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003415","fit","202526AsisaJoventutLogoPosisitvo.png","EXT",91,"Nebraska","EE.UU.",16.6,<chr>,<int>,<chr>,<lgl>,<dbl>,16.6,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",3,TRUE,"C. Hunt","Asisa Joventut",28,-58,NA
"27/08/1998",0,58.2,"0000832711_5-6_03.jpg",TRUE,1,"Jackson",56,"20250915T142623+0000",701500,"182",FALSE,FALSE,670000,"Jhivvan Jackson","0000832702_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003983","injured","2526SanPabloLogo.png","EXT",7,"Bayamón","EE.UU.",14,<chr>,<int>,<chr>,<lgl>,<NULL>,14,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",3,TRUE,"J. Jackson","Recoletas Salud San Pablo Burgos",27,-30.2,NA
"19/05/1992",0,66.4,"0000832820_5-6_03.jpg",TRUE,1,"Neto",19,"20250915T142623+0000",603448,"184",FALSE,FALSE,4e+05,"Raul Neto","0000832811_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20209859","fit","2526SanPabloLogo.png","EUR",4,"Belo Horizonte","Italia",12.1,<chr>,<int>,<chr>,<lgl>,<dbl>,12.1,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",1,FALSE,"R. Neto","Recoletas Salud San Pablo Burgos",34,-42.2,NA
"15/03/1995",0,32,"0000889680_5-6_03.jpg",TRUE,8,"Parker",11,"20260305T135251+0000",603000,"203",FALSE,FALSE,620000,"Jabari Parker","0000889649_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30002721","fit","202526AsisaJoventutLogoPosisitvo.png","EXT",305,"Chicago (Illinois)","EE.UU.",12.1,<chr>,<int>,<chr>,<lgl>,<dbl>,12.1,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",5,TRUE,"J. Parker","Asisa Joventut",31,-7.8,NA
"20/03/1993",0,69.8,"0000832771_5-6_03.jpg",TRUE,1,"Meindl",23,"20250915T142623+0000",586563,"201",FALSE,FALSE,450000,"Leo Meindl","0000832763_5-6_03.jpg","http://acb.com/jugador/todos-sus-partidos/id/30000294","fit","2526SanPabloLogo.png","EUR",5,"Franca","Italia",11.7,<chr>,<int>,<chr>,<lgl>,<dbl>,11.7,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",3,FALSE,"L. Meindl","Recoletas Salud San Pablo Burgos",33,-46.3,NA
"23/10/1997",0,56.5,"0000882593_5-6_03.jpg",TRUE,8,"Birgander",35,"20250915T142624+0000",576800,"209",FALSE,FALSE,4e+05,"Simon Birgander","0000882579_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20212423","fit","202526AsisaJoventutLogoPosisitvo.png","EUR",87,"Kvistofta","Suecia",11.5,<chr>,<int>,<chr>,<lgl>,<dbl>,11.5,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",5,FALSE,"S. Birgander","Asisa Joventut",28,-33.5,NA
"13/11/1998",0,65.7,"0000832690_5-6_03.jpg",TRUE,1,"Samuels",0,"20250915T142623+0000",552500,"197",FALSE,FALSE,510000,"Jermaine Samuels Jr","0000832684_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003987","fit","2526SanPabloLogo.png","EXT",6,"Franklin (Massachusetts)","EE.UU.",11,<chr>,<int>,<chr>,<lgl>,<dbl>,11.1,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",5,TRUE,"J. Samuels","Recoletas Salud San Pablo Burgos",27,-43.6,NA
"04/10/2006",0,45.1,"0000882484_5-6_03.jpg",TRUE,8,"Ruzic",23,"20250915T142624+0000",460400,"206",FALSE,FALSE,180000,"Michael Ruzic","0000882472_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30002869","fit","202526AsisaJoventutLogoPosisitvo.png","EUR",89,"Besancon","Croacia",9.2,<chr>,<int>,<chr>,<lgl>,<dbl>,9.2,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",5,FALSE,"M. Ruzic","Asisa Joventut",19,-26.7,NA
"22/03/1996",0,46.7,"0000882456_5-6_03.jpg",TRUE,8,"Hakanson",12,"20250915T142624+0000",424483,"189",TRUE,FALSE,370000,"Ludde Hakanson","0000829272_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20210498","fit","202526AsisaJoventutLogoPosisitvo.png","JFL",96,"Matteus (Estocolmo)","Suecia",8.5,<chr>,<int>,<chr>,<lgl>,<dbl>,8.5,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",1,FALSE,"L. Hakanson","Asisa Joventut",30,-29.7,NA
"16/10/2002",0,47.6,"0000882623_5-6_03.jpg",TRUE,8,"Kraag",1,"20250915T142624+0000",421000,"202",TRUE,FALSE,250000,"Yannick Kraag","0000882607_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30000095","fit","202526AsisaJoventutLogoPosisitvo.png","JFL",94,"Amsterdam","Países Bajos",8.4,<chr>,<int>,<chr>,<lgl>,<dbl>,8.4,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",3,FALSE,"Y. Kraag","Asisa Joventut",23,-30.7,NA
"12/04/1989",0,45.1,"0000882224_5-6_03.jpg",TRUE,8,"Hanga",88,"20250915T142624+0000",410000,"201",FALSE,FALSE,3e+05,"Adam Hanga","0000882205_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20209836","fit","202526AsisaJoventutLogoPosisitvo.png","EUR",90,"Budapest","Hungría",8.2,<chr>,<int>,<chr>,<lgl>,<dbl>,8.2,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",3,FALSE,"A. Hanga","Asisa Joventut",37,-28.7,NA
"29/10/1994",0,41.5,"0000832786_5-6_03.jpg",TRUE,1,"Fischer",40,"20250915T142623+0000",388214,"211",FALSE,FALSE,350000,"Luke Fischer","0000832778_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20212411","fit","2526SanPabloLogo.png","EUR",2,"Germantown","Armenia",7.8,<chr>,<int>,<chr>,<lgl>,<dbl>,7.8,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",5,FALSE,"L. Fischer","Recoletas Salud San Pablo Burgos",31,-26,NA
"07/04/1993",0,31,"0000832646_5-6_03.jpg",TRUE,1,"Díez",11,"20250915T142623+0000",373000,"201",TRUE,FALSE,410000,"Dani Díez","0000832638_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20204156","fit","2526SanPabloLogo.png","JFL",11,"Madrid","España",7.5,<chr>,<int>,<chr>,<lgl>,<dbl>,7.5,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",3,FALSE,"D. Díez","Recoletas Salud San Pablo Burgos",33,-16,NA
"05/06/1997",0,12.8,"0000903894_5-6_03.jpg",TRUE,1,"Heidegger",33,"20260404T161042+0000",313333,"191",FALSE,FALSE,360000,"Max Heidegger","0000903883_5-6_03.jpg","https://www.acb.com/es/liga/jugadores/maximillian-30002514/partidos","fit","2526SanPabloLogo.png","EUR",324,"California","Austria",6.3,<chr>,<int>,<chr>,<lgl>,<dbl>,6.3,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",1,FALSE,"M. Heidegger","Recoletas Salud San Pablo Burgos",28,-0.3,NA
"27/10/1996",0,33.1,"0000832734_5-6_03.jpg",TRUE,1,"Gudmundsson",6,"20250915T142623+0000",309643,"195",FALSE,FALSE,280000,"Jon Axel Gudmundsson","0000832725_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003978","fit","2526SanPabloLogo.png","EUR",3,"Grindavik","Islandia",6.2,<chr>,<int>,<chr>,<lgl>,<dbl>,6.2,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",1,FALSE,"J. Gudmundsson","Recoletas Salud San Pablo Burgos",29,-20.7,NA
"25/04/2000",0,27.2,"0000882388_5-6_03.jpg",TRUE,8,"Drell",0,"20251001T083758+0000",241000,"206",FALSE,FALSE,230000,"Henri Drell","0000882377_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003922","fit","202526AsisaJoventutLogoPosisitvo.png","EUR",239,"Tallin","Estonia",4.8,<chr>,<int>,<chr>,<lgl>,<dbl>,4.8,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",5,FALSE,"H. Drell","Asisa Joventut",26,-17.6,NA
"16/06/1993",0,17.7,"0000882365_5-6_03.jpg",TRUE,8,"Vives",16,"20250915T142624+0000",180800,"192",TRUE,FALSE,2e+05,"Guillem Vives","0000882351_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20204158","fit","202526AsisaJoventutLogoPosisitvo.png","JFL",97,"Barcelona","España",3.6,<chr>,<int>,<chr>,<lgl>,<dbl>,3.6,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",1,FALSE,"G. Vives","Asisa Joventut",32,-10.5,NA
"12/09/2006",0,2.9,"0000904573_5-6_03.jpg",TRUE,8,"Torres",20,"20251005T105831+0000",115000,"203",TRUE,FALSE,1e+05,"Adrián Torres","0000904551_5-6_03.jpg",NA,"fit","202526AsisaJoventutLogoPosisitvo.png","JFL",248,"Bunyola","España",2.4,<chr>,<int>,<chr>,<lgl>,<dbl>,2.2,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",3,FALSE,"A. Torres","Asisa Joventut",19,1.5,NA
